name,rating,rate_date,nations,rank
K.P. Pietersen,681,26/03/2010,ENG,23
T.M. Dilshan,675,26/03/2010,SL,24
A.J. Strauss,673,26/03/2010,ENG,25
P.D. Collingwood,669,26/03/2010,ENG,26
D.L. Vettori,667,26/03/2010,NZ,27
M.S. Dhoni,662,26/03/2010,IND,28
R.R. Sarwan,660,26/03/2010,WI,29
I.R. Bell,647,26/03/2010,ENG,30
B.B. McCullum,612,26/03/2010,NZ,31
Umar Akmal,609,26/03/2010,PAK,32
Tamim Iqbal,608,26/03/2010,BAN,33
A.G. Prince,607,26/03/2010,SA,34
S.R. Watson,588,26/03/2010,AUS,35
B.J. Haddin,587,26/03/2010,AUS,36
Mushfiqur Rahim,564,26/03/2010,BAN,37
Shakib Al Hasan,564,26/03/2010,BAN,37
Kamran Akmal,563,26/03/2010,PAK,39
P.J. Hughes,556,26/03/2010,AUS,40
M.V. Boucher,555,26/03/2010,SA,41
Salman Butt,547,26/03/2010,PAK,42
J.D. Ryder,535,26/03/2010,NZ,43
M.J. Prior,535,26/03/2010,ENG,43
M.J. North,528,26/03/2010,AUS,45
Imran Farhat,527,26/03/2010,PAK,46
T. Taibu,516,26/03/2010,ZIM,47
B.P. Nash,509,26/03/2010,WI,48
D.J. Bravo,504,26/03/2010,WI,49
Shoaib Malik,499,26/03/2010,PAK,50
Misbah-ul-Haq,483,26/03/2010,PAK,51
Yuvraj Singh,465,26/03/2010,IND,52
Mahmudullah,443,26/03/2010,BAN,53
Junaid Siddique,443,26/03/2010,BAN,53
H.A.P.W. Jayawardena,441,26/03/2010,SL,55
M.J. Guptill,439,26/03/2010,NZ,56
T.M. Dowlin,433,26/03/2010,WI,57
I.J.L. Trott,426,26/03/2010,ENG,58
Shahid Afridi,417,26/03/2010,PAK,59
H. Masakadza,413,26/03/2010,ZIM,60
Shahriar Nafees,408,26/03/2010,BAN,61
T.G McIntosh,405,26/03/2010,NZ,62
G.P. Swann,401,26/03/2010,ENG,63
A.N. Petersen,396,26/03/2010,SA,64
M.G. Johnson,387,26/03/2010,AUS,65
S.C.J. Broad,384,26/03/2010,ENG,66
D. Ramdin,383,26/03/2010,WI,67
Yasir Hameed,380,26/03/2010,PAK,68
N.T. Paranavitana,379,26/03/2010,SL,69
Taufeeq Umar,378,26/03/2010,PAK,70
Mohammad Ashraful,370,26/03/2010,BAN,71
M.N. Samuels,369,26/03/2010,WI,72
D.S. Smith,366,26/03/2010,WI,73
A.D. Mathews,364,26/03/2010,SL,74
D.R. Flynn,356,26/03/2010,NZ,75
R.S. Bopara,345,26/03/2010,ENG,76
J-P. Duminy,344,26/03/2010,SA,77
N. Deonarine,337,26/03/2010,WI,78
A. Barath,335,26/03/2010,WI,79
J.A. Rudolph,326,26/03/2010,SA,80
Khurram Manzoor,323,26/03/2010,PAK,81
M.S. Sinclair,320,26/03/2010,NZ,82
W.U. Tharanga,317,26/03/2010,SL,83
Mohammad Hafeez,314,26/03/2010,PAK,84
B.R.M. Taylor,306,26/03/2010,ZIM,85
M.A. Vermeulen,300,26/03/2010,ZIM,86
M.J. Vijay,299,26/03/2010,IND,87
T.T. Bresnan,280,26/03/2010,ENG,88
Harbhajan Singh,277,26/03/2010,IND,89
J.E.C. Franklin,273,26/03/2010,NZ,90
N.M. Hauritz,263,26/03/2010,AUS,91
D.J.G. Sammy,262,26/03/2010,WI,92
R. McLaren,261,26/03/2010,SA,93
A.J. Redmond,255,26/03/2010,NZ,94
Raqibul Hasan,240,26/03/2010,BAN,95
J.E. Taylor,238,26/03/2010,WI,96
Naeem Islam,234,26/03/2010,BAN,97
T. Panyangara,226,26/03/2010,ZIM,98
D.M. Richards,213,26/03/2010,WI,99
Zaheer Khan,210,26/03/2010,IND,100
V. Sehwag,864,03/04/2010,IND,1
H.M. Amla,842,03/04/2010,SA,2
D.P.M.D. Jayawardena,836,03/04/2010,SL,3
K.C. Sangakkara,835,03/04/2010,SL,4
M.J. Clarke,834,03/04/2010,AUS,5
G. Gambhir,825,03/04/2010,IND,6
S.R. Tendulkar,806,03/04/2010,IND,7
J.H. Kallis,790,03/04/2010,SA,8
G.C. Smith,786,03/04/2010,SA,9
L.R.P.L. Taylor,766,03/04/2010,NZ,10
S. Chanderpaul,765,03/04/2010,WI,11
Mohammad Yousuf,761,03/04/2010,PAK,12
S.M. Katich,760,03/04/2010,AUS,13
Younus Khan,754,03/04/2010,PAK,14
V.V.S. Laxman,748,03/04/2010,IND,15
R.T. Ponting,745,03/04/2010,AUS,16
R. Dravid,713,03/04/2010,IND,17
T.T. Samaraweera,707,03/04/2010,SL,18
A.B. de Villiers,699,03/04/2010,SA,19
A.N. Cook,694,03/04/2010,ENG,20
C.H. Gayle,689,03/04/2010,WI,21
M.E.K. Hussey,687,03/04/2010,AUS,22
K.P. Pietersen,681,03/04/2010,ENG,23
T.M. Dilshan,675,03/04/2010,SL,24
A.J. Strauss,673,03/04/2010,ENG,25
P.D. Collingwood,669,03/04/2010,ENG,26
M.S. Dhoni,662,03/04/2010,IND,27
R.R. Sarwan,660,03/04/2010,WI,28
I.R. Bell,647,03/04/2010,ENG,29
D.L. Vettori,646,03/04/2010,NZ,30
Umar Akmal,609,03/04/2010,PAK,31
Tamim Iqbal,608,03/04/2010,BAN,32
A.G. Prince,607,03/04/2010,SA,33
B.B. McCullum,604,03/04/2010,NZ,34
S.R. Watson,590,03/04/2010,AUS,35
B.J. Haddin,576,03/04/2010,AUS,36
Shakib Al Hasan,564,03/04/2010,BAN,37
Mushfiqur Rahim,564,03/04/2010,BAN,37
Kamran Akmal,563,03/04/2010,PAK,39
M.V. Boucher,555,03/04/2010,SA,40
P.J. Hughes,550,03/04/2010,AUS,41
M.J. North,548,03/04/2010,AUS,42
Salman Butt,547,03/04/2010,PAK,43
M.J. Prior,535,03/04/2010,ENG,44
J.D. Ryder,530,03/04/2010,NZ,45
Imran Farhat,527,03/04/2010,PAK,46
T. Taibu,516,03/04/2010,ZIM,47
B.P. Nash,509,03/04/2010,WI,48
D.J. Bravo,504,03/04/2010,WI,49
Shoaib Malik,499,03/04/2010,PAK,50
Misbah-ul-Haq,483,03/04/2010,PAK,51
Yuvraj Singh,465,03/04/2010,IND,52
M.J. Guptill,454,03/04/2010,NZ,53
Mahmudullah,443,03/04/2010,BAN,54
Junaid Siddique,443,03/04/2010,BAN,54
H.A.P.W. Jayawardena,441,03/04/2010,SL,56
T.M. Dowlin,433,03/04/2010,WI,57
I.J.L. Trott,426,03/04/2010,ENG,58
Shahid Afridi,417,03/04/2010,PAK,59
H. Masakadza,413,03/04/2010,ZIM,60
Shahriar Nafees,408,03/04/2010,BAN,61
G.P. Swann,401,03/04/2010,ENG,62
A.N. Petersen,396,03/04/2010,SA,63
S.C.J. Broad,384,03/04/2010,ENG,64
D. Ramdin,383,03/04/2010,WI,65
T.G McIntosh,383,03/04/2010,NZ,65
Yasir Hameed,380,03/04/2010,PAK,67
N.T. Paranavitana,379,03/04/2010,SL,68
Taufeeq Umar,378,03/04/2010,PAK,69
Mohammad Ashraful,370,03/04/2010,BAN,70
M.N. Samuels,369,03/04/2010,WI,71
D.S. Smith,366,03/04/2010,WI,72
A.D. Mathews,364,03/04/2010,SL,73
M.G. Johnson,356,03/04/2010,AUS,74
D.R. Flynn,352,03/04/2010,NZ,75
R.S. Bopara,345,03/04/2010,ENG,76
J-P. Duminy,344,03/04/2010,SA,77
N. Deonarine,337,03/04/2010,WI,78
A. Barath,335,03/04/2010,WI,79
J.A. Rudolph,326,03/04/2010,SA,80
Khurram Manzoor,323,03/04/2010,PAK,81
M.S. Sinclair,319,03/04/2010,NZ,82
W.U. Tharanga,317,03/04/2010,SL,83
Mohammad Hafeez,314,03/04/2010,PAK,84
B.R.M. Taylor,306,03/04/2010,ZIM,85
N.M. Hauritz,302,03/04/2010,AUS,86
M.A. Vermeulen,300,03/04/2010,ZIM,87
M.J. Vijay,299,03/04/2010,IND,88
T.T. Bresnan,280,03/04/2010,ENG,89
Harbhajan Singh,277,03/04/2010,IND,90
J.E.C. Franklin,270,03/04/2010,NZ,91
D.J.G. Sammy,262,03/04/2010,WI,92
R. McLaren,261,03/04/2010,SA,93
B.J. Watling,261,03/04/2010,NZ,93
A.J. Redmond,253,03/04/2010,NZ,95
Raqibul Hasan,240,03/04/2010,BAN,96
J.E. Taylor,238,03/04/2010,WI,97
Naeem Islam,234,03/04/2010,BAN,98
T. Panyangara,226,03/04/2010,ZIM,99
D.M. Richards,213,03/04/2010,WI,100
V. Sehwag,864,03/06/2010,IND,1
H.M. Amla,842,03/06/2010,SA,2
D.P.M.D. Jayawardena,836,03/06/2010,SL,3
K.C. Sangakkara,835,03/06/2010,SL,4
M.J. Clarke,834,03/06/2010,AUS,5
G. Gambhir,825,03/06/2010,IND,6
S.R. Tendulkar,806,03/06/2010,IND,7
J.H. Kallis,790,03/06/2010,SA,8
G.C. Smith,786,03/06/2010,SA,9
L.R.P.L. Taylor,766,03/06/2010,NZ,10
S. Chanderpaul,765,03/06/2010,WI,11
Mohammad Yousuf,761,03/06/2010,PAK,12
S.M. Katich,760,03/06/2010,AUS,13
Younus Khan,754,03/06/2010,PAK,14
V.V.S. Laxman,748,03/06/2010,IND,15
R.T. Ponting,745,03/06/2010,AUS,16
R. Dravid,713,03/06/2010,IND,17
T.T. Samaraweera,707,03/06/2010,SL,18
A.B. de Villiers,699,03/06/2010,SA,19
A.N. Cook,694,03/06/2010,ENG,20
C.H. Gayle,689,03/06/2010,WI,21
M.E.K. Hussey,687,03/06/2010,AUS,22
K.P. Pietersen,681,03/06/2010,ENG,23
T.M. Dilshan,675,03/06/2010,SL,24
A.J. Strauss,673,03/06/2010,ENG,25
P.D. Collingwood,669,03/06/2010,ENG,26
M.S. Dhoni,662,03/06/2010,IND,27
R.R. Sarwan,660,03/06/2010,WI,28
I.R. Bell,647,03/06/2010,ENG,29
D.L. Vettori,646,03/06/2010,NZ,30
Umar Akmal,609,03/06/2010,PAK,31
Tamim Iqbal,608,03/06/2010,BAN,32
A.G. Prince,607,03/06/2010,SA,33
B.B. McCullum,604,03/06/2010,NZ,34
S.R. Watson,590,03/06/2010,AUS,35
B.J. Haddin,576,03/06/2010,AUS,36
Shakib Al Hasan,564,03/06/2010,BAN,37
Mushfiqur Rahim,564,03/06/2010,BAN,37
Kamran Akmal,563,03/06/2010,PAK,39
M.V. Boucher,555,03/06/2010,SA,40
P.J. Hughes,550,03/06/2010,AUS,41
M.J. North,548,03/06/2010,AUS,42
Salman Butt,547,03/06/2010,PAK,43
M.J. Prior,535,03/06/2010,ENG,44
J.D. Ryder,530,03/06/2010,NZ,45
Imran Farhat,527,03/06/2010,PAK,46
T. Taibu,516,03/06/2010,ZIM,47
B.P. Nash,509,03/06/2010,WI,48
D.J. Bravo,504,03/06/2010,WI,49
Shoaib Malik,499,03/06/2010,PAK,50
Misbah-ul-Haq,483,03/06/2010,PAK,51
Yuvraj Singh,465,03/06/2010,IND,52
M.J. Guptill,454,03/06/2010,NZ,53
Mahmudullah,443,03/06/2010,BAN,54
Junaid Siddique,443,03/06/2010,BAN,54
H.A.P.W. Jayawardena,441,03/06/2010,SL,56
T.M. Dowlin,433,03/06/2010,WI,57
I.J.L. Trott,426,03/06/2010,ENG,58
Shahid Afridi,417,03/06/2010,PAK,59
H. Masakadza,413,03/06/2010,ZIM,60
Shahriar Nafees,408,03/06/2010,BAN,61
G.P. Swann,401,03/06/2010,ENG,62
A.N. Petersen,396,03/06/2010,SA,63
S.C.J. Broad,384,03/06/2010,ENG,64
D. Ramdin,383,03/06/2010,WI,65
T.G McIntosh,383,03/06/2010,NZ,65
Yasir Hameed,380,03/06/2010,PAK,67
N.T. Paranavitana,379,03/06/2010,SL,68
Taufeeq Umar,378,03/06/2010,PAK,69
Mohammad Ashraful,370,03/06/2010,BAN,70
M.N. Samuels,369,03/06/2010,WI,71
D.S. Smith,366,03/06/2010,WI,72
A.D. Mathews,364,03/06/2010,SL,73
M.G. Johnson,356,03/06/2010,AUS,74
D.R. Flynn,352,03/06/2010,NZ,75
R.S. Bopara,345,03/06/2010,ENG,76
J-P. Duminy,344,03/06/2010,SA,77
N. Deonarine,337,03/06/2010,WI,78
A. Barath,335,03/06/2010,WI,79
J.A. Rudolph,326,03/06/2010,SA,80
Khurram Manzoor,323,03/06/2010,PAK,81
M.S. Sinclair,319,03/06/2010,NZ,82
W.U. Tharanga,317,03/06/2010,SL,83
Mohammad Hafeez,314,03/06/2010,PAK,84
B.R.M. Taylor,306,03/06/2010,ZIM,85
N.M. Hauritz,302,03/06/2010,AUS,86
M.A. Vermeulen,300,03/06/2010,ZIM,87
M.J. Vijay,299,03/06/2010,IND,88
T.T. Bresnan,280,03/06/2010,ENG,89
Harbhajan Singh,277,03/06/2010,IND,90
J.E.C. Franklin,270,03/06/2010,NZ,91
D.J.G. Sammy,262,03/06/2010,WI,92
R. McLaren,261,03/06/2010,SA,93
B.J. Watling,261,03/06/2010,NZ,93
A.J. Redmond,253,03/06/2010,NZ,95
Raqibul Hasan,240,03/06/2010,BAN,96
J.E. Taylor,238,03/06/2010,WI,97
Naeem Islam,234,03/06/2010,BAN,98
T. Panyangara,226,03/06/2010,ZIM,99
D.M. Richards,213,03/06/2010,WI,100
V. Sehwag,864,09/06/2010,IND,1
H.M. Amla,842,09/06/2010,SA,2
D.P.M.D. Jayawardena,836,09/06/2010,SL,3
K.C. Sangakkara,835,09/06/2010,SL,4
M.J. Clarke,834,09/06/2010,AUS,5
G. Gambhir,825,09/06/2010,IND,6
S.R. Tendulkar,806,09/06/2010,IND,7
J.H. Kallis,790,09/06/2010,SA,8
G.C. Smith,786,09/06/2010,SA,9
L.R.P.L. Taylor,766,09/06/2010,NZ,10
S. Chanderpaul,765,09/06/2010,WI,11
Mohammad Yousuf,761,09/06/2010,PAK,12
S.M. Katich,760,09/06/2010,AUS,13
Younus Khan,754,09/06/2010,PAK,14
V.V.S. Laxman,748,09/06/2010,IND,15
R.T. Ponting,745,09/06/2010,AUS,16
R. Dravid,713,09/06/2010,IND,17
Tamim Iqbal,707,09/06/2010,BAN,18
T.T. Samaraweera,707,09/06/2010,SL,18
A.B. de Villiers,699,09/06/2010,SA,20
C.H. Gayle,689,09/06/2010,WI,21
M.E.K. Hussey,687,09/06/2010,AUS,22
A.J. Strauss,682,09/06/2010,ENG,23
K.P. Pietersen,678,09/06/2010,ENG,24
T.M. Dilshan,675,09/06/2010,SL,25
I.R. Bell,669,09/06/2010,ENG,26
M.S. Dhoni,662,09/06/2010,IND,27
R.R. Sarwan,660,09/06/2010,WI,28
A.N. Cook,659,09/06/2010,ENG,29
P.D. Collingwood,656,09/06/2010,ENG,30
D.L. Vettori,646,09/06/2010,NZ,31
Umar Akmal,609,09/06/2010,PAK,32
A.G. Prince,607,09/06/2010,SA,33
B.B. McCullum,604,09/06/2010,NZ,34
S.R. Watson,590,09/06/2010,AUS,35
B.J. Haddin,576,09/06/2010,AUS,36
Kamran Akmal,563,09/06/2010,PAK,37
M.V. Boucher,555,09/06/2010,SA,38
M.J. Prior,553,09/06/2010,ENG,39
P.J. Hughes,550,09/06/2010,AUS,40
M.J. North,548,09/06/2010,AUS,41
Salman Butt,547,09/06/2010,PAK,42
J.D. Ryder,530,09/06/2010,NZ,43
I.J.L. Trott,527,09/06/2010,ENG,44
Imran Farhat,527,09/06/2010,PAK,44
Shakib Al Hasan,522,09/06/2010,BAN,46
T. Taibu,516,09/06/2010,ZIM,47
B.P. Nash,509,09/06/2010,WI,48
Mushfiqur Rahim,505,09/06/2010,BAN,49
D.J. Bravo,504,09/06/2010,WI,50
Shoaib Malik,499,09/06/2010,PAK,51
Misbah-ul-Haq,483,09/06/2010,PAK,52
Junaid Siddique,470,09/06/2010,BAN,53
Yuvraj Singh,465,09/06/2010,IND,54
M.J. Guptill,454,09/06/2010,NZ,55
H.A.P.W. Jayawardena,441,09/06/2010,SL,56
Mahmudullah,439,09/06/2010,BAN,57
T.M. Dowlin,433,09/06/2010,WI,58
Shahid Afridi,417,09/06/2010,PAK,59
H. Masakadza,413,09/06/2010,ZIM,60
Shahriar Nafees,400,09/06/2010,BAN,61
A.N. Petersen,396,09/06/2010,SA,62
G.P. Swann,389,09/06/2010,ENG,63
D. Ramdin,383,09/06/2010,WI,64
T.G McIntosh,383,09/06/2010,NZ,64
Yasir Hameed,380,09/06/2010,PAK,66
N.T. Paranavitana,379,09/06/2010,SL,67
Taufeeq Umar,378,09/06/2010,PAK,68
S.C.J. Broad,376,09/06/2010,ENG,69
M.N. Samuels,369,09/06/2010,WI,70
D.S. Smith,366,09/06/2010,WI,71
A.D. Mathews,364,09/06/2010,SL,72
M.G. Johnson,356,09/06/2010,AUS,73
D.R. Flynn,352,09/06/2010,NZ,74
Mohammad Ashraful,350,09/06/2010,BAN,75
J-P. Duminy,344,09/06/2010,SA,76
R.S. Bopara,338,09/06/2010,ENG,77
N. Deonarine,337,09/06/2010,WI,78
A. Barath,335,09/06/2010,WI,79
J.A. Rudolph,326,09/06/2010,SA,80
Khurram Manzoor,323,09/06/2010,PAK,81
W.U. Tharanga,317,09/06/2010,SL,82
Mohammad Hafeez,314,09/06/2010,PAK,83
B.R.M. Taylor,306,09/06/2010,ZIM,84
N.M. Hauritz,302,09/06/2010,AUS,85
M.A. Vermeulen,300,09/06/2010,ZIM,86
M.J. Vijay,299,09/06/2010,IND,87
Harbhajan Singh,277,09/06/2010,IND,88
Imrul Kayes,273,09/06/2010,BAN,89
J.E.C. Franklin,270,09/06/2010,NZ,90
D.J.G. Sammy,262,09/06/2010,WI,91
B.J. Watling,261,09/06/2010,NZ,92
R. McLaren,261,09/06/2010,SA,92
A.J. Redmond,253,09/06/2010,NZ,94
T.T. Bresnan,242,09/06/2010,ENG,95
J.E. Taylor,238,09/06/2010,WI,96
Raqibul Hasan,235,09/06/2010,BAN,97
Naeem Islam,229,09/06/2010,BAN,98
T. Panyangara,226,09/06/2010,ZIM,99
E.J.G. Morgan,220,09/06/2010,ENG,100
V. Sehwag,864,16/06/2010,IND,1
D.P.M.D. Jayawardena,836,16/06/2010,SL,2
K.C. Sangakkara,835,16/06/2010,SL,3
M.J. Clarke,834,16/06/2010,AUS,4
G. Gambhir,825,16/06/2010,IND,5
S.R. Tendulkar,806,16/06/2010,IND,6
H.M. Amla,796,16/06/2010,SA,7
G.C. Smith,787,16/06/2010,SA,8
J.H. Kallis,772,16/06/2010,SA,9
L.R.P.L. Taylor,766,16/06/2010,NZ,10
Mohammad Yousuf,761,16/06/2010,PAK,11
S.M. Katich,760,16/06/2010,AUS,12
Younus Khan,754,16/06/2010,PAK,13
V.V.S. Laxman,748,16/06/2010,IND,14
S. Chanderpaul,747,16/06/2010,WI,15
R.T. Ponting,745,16/06/2010,AUS,16
R. Dravid,713,16/06/2010,IND,17
A.B. de Villiers,711,16/06/2010,SA,18
T.T. Samaraweera,707,16/06/2010,SL,19
Tamim Iqbal,707,16/06/2010,BAN,19
C.H. Gayle,691,16/06/2010,WI,21
M.E.K. Hussey,687,16/06/2010,AUS,22
A.J. Strauss,682,16/06/2010,ENG,23
K.P. Pietersen,678,16/06/2010,ENG,24
T.M. Dilshan,675,16/06/2010,SL,25
I.R. Bell,669,16/06/2010,ENG,26
M.S. Dhoni,662,16/06/2010,IND,27
A.N. Cook,659,16/06/2010,ENG,28
P.D. Collingwood,656,16/06/2010,ENG,29
R.R. Sarwan,653,16/06/2010,WI,30
D.L. Vettori,646,16/06/2010,NZ,31
A.G. Prince,617,16/06/2010,SA,32
Umar Akmal,609,16/06/2010,PAK,33
B.B. McCullum,604,16/06/2010,NZ,34
S.R. Watson,590,16/06/2010,AUS,35
B.J. Haddin,576,16/06/2010,AUS,36
M.V. Boucher,566,16/06/2010,SA,37
Kamran Akmal,563,16/06/2010,PAK,38
M.J. Prior,553,16/06/2010,ENG,39
P.J. Hughes,550,16/06/2010,AUS,40
M.J. North,548,16/06/2010,AUS,41
Salman Butt,547,16/06/2010,PAK,42
J.D. Ryder,530,16/06/2010,NZ,43
I.J.L. Trott,527,16/06/2010,ENG,44
Imran Farhat,527,16/06/2010,PAK,44
Shakib Al Hasan,522,16/06/2010,BAN,46
T. Taibu,516,16/06/2010,ZIM,47
Mushfiqur Rahim,505,16/06/2010,BAN,48
D.J. Bravo,503,16/06/2010,WI,49
Shoaib Malik,499,16/06/2010,PAK,50
Misbah-ul-Haq,483,16/06/2010,PAK,51
B.P. Nash,476,16/06/2010,WI,52
Junaid Siddique,470,16/06/2010,BAN,53
Yuvraj Singh,465,16/06/2010,IND,54
M.J. Guptill,454,16/06/2010,NZ,55
H.A.P.W. Jayawardena,441,16/06/2010,SL,56
Mahmudullah,439,16/06/2010,BAN,57
Shahid Afridi,417,16/06/2010,PAK,58
H. Masakadza,413,16/06/2010,ZIM,59
Shahriar Nafees,400,16/06/2010,BAN,60
G.P. Swann,389,16/06/2010,ENG,61
D. Ramdin,389,16/06/2010,WI,61
T.M. Dowlin,388,16/06/2010,WI,63
T.G McIntosh,383,16/06/2010,NZ,64
Yasir Hameed,380,16/06/2010,PAK,65
N.T. Paranavitana,379,16/06/2010,SL,66
Taufeeq Umar,378,16/06/2010,PAK,67
S.C.J. Broad,376,16/06/2010,ENG,68
M.N. Samuels,366,16/06/2010,WI,69
A.D. Mathews,364,16/06/2010,SL,70
D.S. Smith,362,16/06/2010,WI,71
M.G. Johnson,356,16/06/2010,AUS,72
D.R. Flynn,352,16/06/2010,NZ,73
Mohammad Ashraful,350,16/06/2010,BAN,74
J-P. Duminy,341,16/06/2010,SA,75
R.S. Bopara,338,16/06/2010,ENG,76
N. Deonarine,336,16/06/2010,WI,77
A. Barath,331,16/06/2010,WI,78
J.A. Rudolph,323,16/06/2010,SA,79
Khurram Manzoor,323,16/06/2010,PAK,79
A.N. Petersen,323,16/06/2010,SA,79
W.U. Tharanga,317,16/06/2010,SL,82
Mohammad Hafeez,314,16/06/2010,PAK,83
B.R.M. Taylor,306,16/06/2010,ZIM,84
N.M. Hauritz,302,16/06/2010,AUS,85
M.A. Vermeulen,300,16/06/2010,ZIM,86
M.J. Vijay,299,16/06/2010,IND,87
Harbhajan Singh,277,16/06/2010,IND,88
Imrul Kayes,273,16/06/2010,BAN,89
J.E.C. Franklin,270,16/06/2010,NZ,90
B.J. Watling,261,16/06/2010,NZ,91
D.J.G. Sammy,260,16/06/2010,WI,92
R. McLaren,258,16/06/2010,SA,93
A.J. Redmond,253,16/06/2010,NZ,94
T.T. Bresnan,242,16/06/2010,ENG,95
J.E. Taylor,236,16/06/2010,WI,96
Raqibul Hasan,235,16/06/2010,BAN,97
Naeem Islam,229,16/06/2010,BAN,98
T. Panyangara,226,16/06/2010,ZIM,99
E.J.G. Morgan,220,16/06/2010,ENG,100
V. Sehwag,864,25/06/2010,IND,1
D.P.M.D. Jayawardena,836,25/06/2010,SL,2
K.C. Sangakkara,835,25/06/2010,SL,3
M.J. Clarke,834,25/06/2010,AUS,4
G. Gambhir,825,25/06/2010,IND,5
S.R. Tendulkar,806,25/06/2010,IND,6
G.C. Smith,791,25/06/2010,SA,7
J.H. Kallis,790,25/06/2010,SA,8
S. Chanderpaul,786,25/06/2010,WI,9
H.M. Amla,775,25/06/2010,SA,10
L.R.P.L. Taylor,766,25/06/2010,NZ,11
Mohammad Yousuf,761,25/06/2010,PAK,12
S.M. Katich,760,25/06/2010,AUS,13
Younus Khan,754,25/06/2010,PAK,14
V.V.S. Laxman,748,25/06/2010,IND,15
R.T. Ponting,745,25/06/2010,AUS,16
A.B. de Villiers,743,25/06/2010,SA,17
R. Dravid,713,25/06/2010,IND,18
Tamim Iqbal,707,25/06/2010,BAN,19
T.T. Samaraweera,707,25/06/2010,SL,19
C.H. Gayle,691,25/06/2010,WI,21
M.E.K. Hussey,687,25/06/2010,AUS,22
A.J. Strauss,682,25/06/2010,ENG,23
K.P. Pietersen,678,25/06/2010,ENG,24
T.M. Dilshan,675,25/06/2010,SL,25
I.R. Bell,669,25/06/2010,ENG,26
M.S. Dhoni,662,25/06/2010,IND,27
A.N. Cook,659,25/06/2010,ENG,28
P.D. Collingwood,656,25/06/2010,ENG,29
R.R. Sarwan,647,25/06/2010,WI,30
D.L. Vettori,646,25/06/2010,NZ,31
Umar Akmal,609,25/06/2010,PAK,32
B.B. McCullum,604,25/06/2010,NZ,33
A.G. Prince,602,25/06/2010,SA,34
S.R. Watson,590,25/06/2010,AUS,35
B.J. Haddin,576,25/06/2010,AUS,36
Kamran Akmal,563,25/06/2010,PAK,37
M.V. Boucher,557,25/06/2010,SA,38
M.J. Prior,553,25/06/2010,ENG,39
P.J. Hughes,550,25/06/2010,AUS,40
M.J. North,548,25/06/2010,AUS,41
Salman Butt,547,25/06/2010,PAK,42
J.D. Ryder,530,25/06/2010,NZ,43
B.P. Nash,528,25/06/2010,WI,44
I.J.L. Trott,527,25/06/2010,ENG,45
Imran Farhat,527,25/06/2010,PAK,45
Shakib Al Hasan,522,25/06/2010,BAN,47
T. Taibu,516,25/06/2010,ZIM,48
D.J. Bravo,512,25/06/2010,WI,49
Mushfiqur Rahim,505,25/06/2010,BAN,50
Shoaib Malik,499,25/06/2010,PAK,51
Misbah-ul-Haq,483,25/06/2010,PAK,52
Junaid Siddique,470,25/06/2010,BAN,53
Yuvraj Singh,465,25/06/2010,IND,54
M.J. Guptill,454,25/06/2010,NZ,55
H.A.P.W. Jayawardena,441,25/06/2010,SL,56
Mahmudullah,439,25/06/2010,BAN,57
Shahid Afridi,417,25/06/2010,PAK,58
H. Masakadza,413,25/06/2010,ZIM,59
Shahriar Nafees,400,25/06/2010,BAN,60
G.P. Swann,389,25/06/2010,ENG,61
T.G McIntosh,383,25/06/2010,NZ,62
N. Deonarine,382,25/06/2010,WI,63
Yasir Hameed,380,25/06/2010,PAK,64
N.T. Paranavitana,379,25/06/2010,SL,65
Taufeeq Umar,378,25/06/2010,PAK,66
S.C.J. Broad,376,25/06/2010,ENG,67
D. Ramdin,376,25/06/2010,WI,67
T.M. Dowlin,367,25/06/2010,WI,69
A.D. Mathews,364,25/06/2010,SL,70
M.N. Samuels,362,25/06/2010,WI,71
D.S. Smith,359,25/06/2010,WI,72
M.G. Johnson,356,25/06/2010,AUS,73
D.R. Flynn,352,25/06/2010,NZ,74
Mohammad Ashraful,350,25/06/2010,BAN,75
R.S. Bopara,338,25/06/2010,ENG,76
J-P. Duminy,337,25/06/2010,SA,77
A.N. Petersen,334,25/06/2010,SA,78
A. Barath,328,25/06/2010,WI,79
Khurram Manzoor,323,25/06/2010,PAK,80
J.A. Rudolph,319,25/06/2010,SA,81
W.U. Tharanga,317,25/06/2010,SL,82
Mohammad Hafeez,314,25/06/2010,PAK,83
B.R.M. Taylor,306,25/06/2010,ZIM,84
N.M. Hauritz,302,25/06/2010,AUS,85
M.A. Vermeulen,300,25/06/2010,ZIM,86
M.J. Vijay,299,25/06/2010,IND,87
Harbhajan Singh,277,25/06/2010,IND,88
Imrul Kayes,273,25/06/2010,BAN,89
J.E.C. Franklin,270,25/06/2010,NZ,90
B.J. Watling,261,25/06/2010,NZ,91
D.J.G. Sammy,257,25/06/2010,WI,92
R. McLaren,256,25/06/2010,SA,93
A.J. Redmond,253,25/06/2010,NZ,94
T.T. Bresnan,242,25/06/2010,ENG,95
Raqibul Hasan,235,25/06/2010,BAN,96
J.E. Taylor,233,25/06/2010,WI,97
Naeem Islam,229,25/06/2010,BAN,98
T. Panyangara,226,25/06/2010,ZIM,99
S.J. Benn,221,25/06/2010,WI,100
V. Sehwag,864,02/07/2010,IND,1
D.P.M.D. Jayawardena,836,02/07/2010,SL,2
K.C. Sangakkara,835,02/07/2010,SL,3
M.J. Clarke,834,02/07/2010,AUS,4
G. Gambhir,825,02/07/2010,IND,5
